entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,posted_at,description,notes,payment_id,settlement_utr,order_id,order_receipt,method,card_network,card_issuer,card_type,dispute_id
pay_7_00474,payment,0,222299,222299,INR,4446,800,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00474,UTR700244928,ord_7_00474,,card,,,,
pay_7_00475,payment,0,500000,500000,INR,10000,1800,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00475,UTR700244928,ord_7_00475,,upi,,,,
pay_7_00476,payment,0,100000,100000,INR,2000,360,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00476,UTR700244928,ord_7_00476,,upi,,,,
pay_7_00477,payment,0,5099,5099,INR,102,18,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00477,UTR700244928,ord_7_00477,,card,,,,
rfnd_7_00478,refund,5099,0,5099,INR,0,0,false,true,1784419200,1784419200,setl_7_024,1784419200,refund settled,,rfnd_7_00478,UTR700244928,ord_7_00477,,card,,,,
pay_7_00479,payment,0,4622900,4622900,INR,92458,16642,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00479,UTR700244928,ord_7_00479,,card,,,,
pay_7_00480,payment,0,30182625,30182625,INR,603652,108657,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00480,UTR700244928,ord_7_00480,,card,,,,
pay_7_00481,payment,0,30182625,30182625,INR,603652,108657,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00481,UTR700244928,ord_7_00480,,card,,,,
pay_7_00482,payment,0,35342999,35342999,INR,706860,127235,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00482,UTR700244928,ord_7_00482,,card,,,,
pay_7_00483,payment,0,400000,400000,INR,8000,1440,false,true,1784419200,1784419200,setl_7_024,1784419200,payment settled,,pay_7_00483,UTR700244928,ord_7_00483,,upi,,,,
